Zeit	SkinCond	Heartrate
261.50000000000	2.110	67.368
261.62500000000	2.112	67.368
261.75000000000	2.114	67.368
261.87500000000	2.117	67.368
262.00000000000	2.120	67.368
262.12500000000	2.124	67.368
262.25000000000	2.127	67.368
262.37500000000	2.130	65.923
262.50000000000	2.132	65.923
262.62500000000	2.134	65.923
262.75000000000	2.136	65.923
262.87500000000	2.138	65.923
263.00000000000	2.139	65.923
263.12500000000	2.140	65.923
263.25000000000	2.140	70.137
263.37500000000	2.141	70.137
263.50000000000	2.141	70.137
263.62500000000	2.140	70.137
263.75000000000	2.140	70.137
263.87500000000	2.139	70.137
264.00000000000	2.139	70.137
264.12500000000	2.138	69.502
264.25000000000	2.136	69.502
264.37500000000	2.135	69.502
264.50000000000	2.134	69.502
264.62500000000	2.134	69.502
264.75000000000	2.133	69.502
264.87500000000	2.132	69.502
265.00000000000	2.131	67.665
265.12500000000	2.130	67.665
265.25000000000	2.130	67.665
265.37500000000	2.129	67.665
265.50000000000	2.128	67.665
265.62500000000	2.127	67.665
265.75000000000	2.126	67.665
265.87500000000	2.126	67.965
266.00000000000	2.125	67.965
266.12500000000	2.124	67.965
266.25000000000	2.124	67.965
266.37500000000	2.124	67.965
266.50000000000	2.124	67.965
266.62500000000	2.124	67.965
266.75000000000	2.124	71.111
266.87500000000	2.124	71.111
267.00000000000	2.124	71.111
267.12500000000	2.124	71.111
267.25000000000	2.124	71.111
267.37500000000	2.124	71.111
267.50000000000	2.124	71.111
267.62500000000	2.123	68.571
267.75000000000	2.123	68.571
267.87500000000	2.123	68.571
268.00000000000	2.122	68.571
268.12500000000	2.122	68.571
268.25000000000	2.121	68.571
268.37500000000	2.120	68.571
268.50000000000	2.120	65.362
268.62500000000	2.119	65.362
268.75000000000	2.119	65.362
268.87500000000	2.118	65.362
269.00000000000	2.117	65.362
269.12500000000	2.116	65.362
269.25000000000	2.115	65.362
269.37500000000	2.115	65.641
269.50000000000	2.114	65.641
269.62500000000	2.114	65.641
269.75000000000	2.113	65.641
269.87500000000	2.113	65.641
270.00000000000	2.112	65.641
270.12500000000	2.111	65.641
270.25000000000	2.111	68.571
270.37500000000	2.110	68.571
270.50000000000	2.109	68.571
270.62500000000	2.109	68.571
270.75000000000	2.110	68.571
270.87500000000	2.110	68.571
271.00000000000	2.111	68.571
271.12500000000	2.112	68.571
271.25000000000	2.114	68.571
271.37500000000	2.116	68.571
271.50000000000	2.119	68.571
271.62500000000	2.121	68.571
271.75000000000	2.125	68.571
271.87500000000	2.128	68.571
272.00000000000	2.131	68.571
272.12500000000	2.134	67.368
272.25000000000	2.136	67.368
272.37500000000	2.138	67.368
272.50000000000	2.139	67.368
272.62500000000	2.140	67.368
272.75000000000	2.141	67.368
272.87500000000	2.142	67.368
273.00000000000	2.142	63.471
273.12500000000	2.143	63.471
273.25000000000	2.143	63.471
273.37500000000	2.144	63.471
273.50000000000	2.144	63.471
273.62500000000	2.145	63.471
273.75000000000	2.145	63.471
273.87500000000	2.146	68.267
274.00000000000	2.146	68.267
274.12500000000	2.146	68.267
274.25000000000	2.147	68.267
274.37500000000	2.147	68.267
274.50000000000	2.147	68.267
274.62500000000	2.147	68.267
274.75000000000	2.147	73.493
274.87500000000	2.146	73.493
275.00000000000	2.146	73.493
275.12500000000	2.146	73.493
275.25000000000	2.146	73.493
275.37500000000	2.146	73.493
275.50000000000	2.145	75.294
275.62500000000	2.145	75.294
275.75000000000	2.145	75.294
275.87500000000	2.144	75.294
276.00000000000	2.144	75.294
276.12500000000	2.144	75.294
276.25000000000	2.143	75.294
276.37500000000	2.142	68.267
276.50000000000	2.142	68.267
276.62500000000	2.141	68.267
276.75000000000	2.142	68.267
276.87500000000	2.142	68.267
277.00000000000	2.144	68.267
277.12500000000	2.146	68.267
277.25000000000	2.149	68.267
277.37500000000	2.153	64.000
277.50000000000	2.157	64.000
277.62500000000	2.161	64.000
277.75000000000	2.165	64.000
277.87500000000	2.169	64.000
278.00000000000	2.172	64.000
278.12500000000	2.176	64.000
278.25000000000	2.179	66.494
278.37500000000	2.182	66.494
278.50000000000	2.184	66.494
278.62500000000	2.186	66.494
278.75000000000	2.187	66.494
278.87500000000	2.189	66.494
279.00000000000	2.190	66.494
279.12500000000	2.191	66.494
279.25000000000	2.194	66.494
279.37500000000	2.198	66.494
279.50000000000	2.204	66.494
279.62500000000	2.211	66.494
279.75000000000	2.221	66.494
279.87500000000	2.232	66.494
280.00000000000	2.244	66.494
280.12500000000	2.256	63.210
280.25000000000	2.266	63.210
280.37500000000	2.275	63.210
280.50000000000	2.283	63.210
280.62500000000	2.289	63.210
280.75000000000	2.293	63.210
280.87500000000	2.297	63.210
281.00000000000	2.299	62.694
281.12500000000	2.300	62.694
281.25000000000	2.301	62.694
281.37500000000	2.301	62.694
281.50000000000	2.300	62.694
281.62500000000	2.299	62.694
281.75000000000	2.297	62.694
281.87500000000	2.294	67.665
282.00000000000	2.291	67.665
282.12500000000	2.288	67.665
282.25000000000	2.284	67.665
282.37500000000	2.281	67.665
282.50000000000	2.278	67.665
282.62500000000	2.275	67.665
282.75000000000	2.272	67.665
282.87500000000	2.269	64.000
283.00000000000	2.268	64.000
283.12500000000	2.266	64.000
283.25000000000	2.266	64.000
283.37500000000	2.267	64.000
283.50000000000	2.269	64.000
283.62500000000	2.272	64.000
283.75000000000	2.275	64.538
283.87500000000	2.278	64.538
284.00000000000	2.281	64.538
284.12500000000	2.283	64.538
284.25000000000	2.285	64.538
284.37500000000	2.286	64.538
284.50000000000	2.287	64.538
284.62500000000	2.287	67.965
284.75000000000	2.287	67.965
284.87500000000	2.287	67.965
285.00000000000	2.286	67.965
285.12500000000	2.285	67.965
285.25000000000	2.285	67.965
285.37500000000	2.285	67.965
285.50000000000	2.288	71.111
285.62500000000	2.294	71.111
285.75000000000	2.305	71.111
285.87500000000	2.319	71.111
286.00000000000	2.335	71.111
286.12500000000	2.351	71.111
286.25000000000	2.366	71.111
286.37500000000	2.379	65.085
286.50000000000	2.389	65.085
286.62500000000	2.398	65.085
286.75000000000	2.404	65.085
286.87500000000	2.410	65.085
287.00000000000	2.414	65.085
287.12500000000	2.418	65.085
287.25000000000	2.421	65.085
287.37500000000	2.427	61.440
287.50000000000	2.431	61.440
287.62500000000	2.433	61.440
287.75000000000	2.434	61.440
287.87500000000	2.434	61.440
288.00000000000	2.435	61.440
288.12500000000	2.434	61.440
288.25000000000	2.431	61.440
288.37500000000	2.427	64.810
288.50000000000	2.422	64.810
288.62500000000	2.416	64.810
288.75000000000	2.411	64.810
288.87500000000	2.406	64.810
289.00000000000	2.403	64.810
289.12500000000	2.399	64.810
289.25000000000	2.395	64.810
289.37500000000	2.392	60.952
289.50000000000	2.389	60.952
289.62500000000	2.388	60.952
289.75000000000	2.386	60.952
289.87500000000	2.385	60.952
290.00000000000	2.384	60.952
290.12500000000	2.382	60.952
290.25000000000	2.381	60.952
290.37500000000	2.379	59.535
290.50000000000	2.376	59.535
290.62500000000	2.374	59.535
290.75000000000	2.372	59.535
290.87500000000	2.369	59.535
291.00000000000	2.367	59.535
291.12500000000	2.364	59.535
291.25000000000	2.361	63.471
291.37500000000	2.359	63.471
291.50000000000	2.356	63.471
291.62500000000	2.353	63.471
291.75000000000	2.351	63.471
291.87500000000	2.349	63.471
292.00000000000	2.349	63.471
292.12500000000	2.350	63.471
292.25000000000	2.351	63.471
292.37500000000	2.354	63.471
292.50000000000	2.359	63.471
292.62500000000	2.366	63.471
292.75000000000	2.374	63.471
292.87500000000	2.384	63.471
293.00000000000	2.394	63.471
293.12500000000	2.404	63.471
293.25000000000	2.412	60.472
293.37500000000	2.418	60.472
293.50000000000	2.422	60.472
293.62500000000	2.425	60.472
293.75000000000	2.425	60.472
293.87500000000	2.425	60.472
294.00000000000	2.425	60.472
294.12500000000	2.424	65.362
294.25000000000	2.422	65.362
294.37500000000	2.420	65.362
294.50000000000	2.418	65.362
294.62500000000	2.415	65.362
294.75000000000	2.413	65.362
294.87500000000	2.412	65.362
295.00000000000	2.415	69.818
295.12500000000	2.422	69.818
295.25000000000	2.433	69.818
295.37500000000	2.449	69.818
295.50000000000	2.468	69.818
295.62500000000	2.487	69.818
295.75000000000	2.505	69.818
295.87500000000	2.521	63.734
296.00000000000	2.534	63.734
296.12500000000	2.544	63.734
296.25000000000	2.552	63.734
296.37500000000	2.556	63.734
296.50000000000	2.559	63.734
296.62500000000	2.561	63.734
296.75000000000	2.564	63.734
296.87500000000	2.566	67.074
297.00000000000	2.567	67.074
297.12500000000	2.567	67.074
297.25000000000	2.567	67.074
297.37500000000	2.567	67.074
297.50000000000	2.565	67.074
297.62500000000	2.561	71.442
297.75000000000	2.556	71.442
297.87500000000	2.552	71.442
298.00000000000	2.548	71.442
298.12500000000	2.544	71.442
298.25000000000	2.542	71.442
298.37500000000	2.540	71.442
298.50000000000	2.538	71.442
298.62500000000	2.535	66.494
298.75000000000	2.534	66.494
298.87500000000	2.532	66.494
299.00000000000	2.531	66.494
299.12500000000	2.531	66.494
299.25000000000	2.530	66.494
299.37500000000	2.528	66.494
299.50000000000	2.526	65.362
299.62500000000	2.524	65.362
299.75000000000	2.521	65.362
299.87500000000	2.518	65.362
300.00000000000	2.515	65.362
300.12500000000	2.511	65.362
300.25000000000	2.508	65.362
300.37500000000	2.505	70.459
300.50000000000	2.501	70.459
300.62500000000	2.498	70.459
300.75000000000	2.494	70.459
300.87500000000	2.490	70.459
301.00000000000	2.486	70.459
301.12500000000	2.483	70.459
301.25000000000	2.480	67.665
301.37500000000	2.477	67.665
301.50000000000	2.476	67.665
301.62500000000	2.475	67.665
301.75000000000	2.474	67.665
301.87500000000	2.473	67.665
302.00000000000	2.473	67.665
302.12500000000	2.472	66.494
302.25000000000	2.471	66.494
302.37500000000	2.470	66.494
302.50000000000	2.469	66.494
302.62500000000	2.468	66.494
302.75000000000	2.466	66.494
302.87500000000	2.464	66.494
303.00000000000	2.462	71.111
303.12500000000	2.460	71.111
303.25000000000	2.458	71.111
303.37500000000	2.456	71.111
303.50000000000	2.454	71.111
303.62500000000	2.452	71.111
303.75000000000	2.452	71.111
303.87500000000	2.455	67.665
304.00000000000	2.456	67.665
304.12500000000	2.455	67.665
304.25000000000	2.453	67.665
304.37500000000	2.451	67.665
304.50000000000	2.449	67.665
304.62500000000	2.446	67.665
304.75000000000	2.443	65.923
304.87500000000	2.440	65.923
305.00000000000	2.437	65.923
305.12500000000	2.435	65.923
305.25000000000	2.432	65.923
305.37500000000	2.429	65.923
305.50000000000	2.427	65.923
305.62500000000	2.424	70.459
305.75000000000	2.422	70.459
305.87500000000	2.420	70.459
306.00000000000	2.418	70.459
306.12500000000	2.415	70.459
306.25000000000	2.413	70.459
306.37500000000	2.410	70.459
306.50000000000	2.408	68.267
306.62500000000	2.405	68.267
306.75000000000	2.403	68.267
306.87500000000	2.401	68.267
307.00000000000	2.399	68.267
307.12500000000	2.397	68.267
307.25000000000	2.395	68.267
307.37500000000	2.392	65.085
307.50000000000	2.390	65.085
307.62500000000	2.388	65.085
307.75000000000	2.386	65.085
307.87500000000	2.384	65.085
308.00000000000	2.382	65.085
308.12500000000	2.380	65.085
308.25000000000	2.378	67.965
308.37500000000	2.376	67.965
308.50000000000	2.374	67.965
308.62500000000	2.372	67.965
308.75000000000	2.370	67.965
308.87500000000	2.368	67.965
309.00000000000	2.366	67.965
309.12500000000	2.364	67.965
309.25000000000	2.362	67.074
309.37500000000	2.360	67.074
309.50000000000	2.358	67.074
309.62500000000	2.357	67.074
309.75000000000	2.356	67.074
309.87500000000	2.354	67.074
310.00000000000	2.353	67.074
310.12500000000	2.351	64.538
310.25000000000	2.349	64.538
310.37500000000	2.347	64.538
310.50000000000	2.346	64.538
310.62500000000	2.344	64.538
310.75000000000	2.343	64.538
310.87500000000	2.341	64.538
311.00000000000	2.340	66.783
311.12500000000	2.338	66.783
311.25000000000	2.337	66.783
311.37500000000	2.335	66.783
311.50000000000	2.334	66.783
311.62500000000	2.332	66.783
311.75000000000	2.331	66.783
311.87500000000	2.329	68.267
312.00000000000	2.327	68.267
312.12500000000	2.326	68.267
312.25000000000	2.324	68.267
312.37500000000	2.322	68.267
312.50000000000	2.320	68.267
312.62500000000	2.319	68.267
312.75000000000	2.317	68.267
312.87500000000	2.315	65.362
313.00000000000	2.313	65.362
313.12500000000	2.311	65.362
313.25000000000	2.310	65.362
313.37500000000	2.308	65.362
313.50000000000	2.306	65.362
313.62500000000	2.304	65.362
313.75000000000	2.303	65.641
313.87500000000	2.301	65.641
314.00000000000	2.300	65.641
314.12500000000	2.298	65.641
314.25000000000	2.297	65.641
314.37500000000	2.296	65.641
314.50000000000	2.294	65.641
314.62500000000	2.293	71.111
314.75000000000	2.291	71.111
314.87500000000	2.290	71.111
315.00000000000	2.288	71.111
315.12500000000	2.287	71.111
315.25000000000	2.286	71.111
315.37500000000	2.286	77.970
315.50000000000	2.287	77.970
315.62500000000	2.289	77.970
315.75000000000	2.293	77.970
315.87500000000	2.300	77.970
316.00000000000	2.309	77.970
316.12500000000	2.321	78.769
316.25000000000	2.336	78.769
316.37500000000	2.356	78.769
316.50000000000	2.377	78.769
316.62500000000	2.399	78.769
316.75000000000	2.421	78.769
316.87500000000	2.443	72.796
317.00000000000	2.463	72.796
317.12500000000	2.482	72.796
317.25000000000	2.503	72.796
317.37500000000	2.522	72.796
317.50000000000	2.541	72.796
317.62500000000	2.558	72.796
317.75000000000	2.576	68.267
317.87500000000	2.590	68.267
318.00000000000	2.601	68.267
318.12500000000	2.610	68.267
318.25000000000	2.617	68.267
318.37500000000	2.624	68.267
318.50000000000	2.631	68.267
318.62500000000	2.637	68.267
318.75000000000	2.641	67.074
318.87500000000	2.645	67.074
319.00000000000	2.646	67.074
319.12500000000	2.647	67.074
319.25000000000	2.647	67.074
319.37500000000	2.646	67.074
319.50000000000	2.644	67.074
319.62500000000	2.640	67.074
319.75000000000	2.637	67.074
319.87500000000	2.634	67.074
